Time,Accel_X,Accel_Y,Gyro_X,Gyro_Y
1.5489,-0.1379,0.0864,-13.08,-170.11
1.5511,-0.128,0.0802,-13.08,-170.11
1.5548,-0.1034,0.0652,-13.08,-170.11
1.5567,-0.0999,0.0631,-13.08,-170.11
1.5603,-0.0935,0.0592,-13.08,-170.11
1.5642,-0.62,0.0316,-10.58,-174.51
1.5671,-0.596,0.0307,-10.58,-174.51
1.5671,-0.4426,0.0262,-10.58,-174.51
1.5706,-0.3938,0.0249,-10.58,-174.51
1.5735,-0.3707,0.0244,-10.58,-174.51
1.5784,-0.3278,0.0233,-10.58,-174.51
1.5784,-0.2722,0.0218,-10.58,-174.51
1.5829,-0.2559,0.0213,-10.58,-174.51
1.5839,-0.0348,1.8379,4.83,12.16
1.5878,-0.0315,1.6093,4.83,12.16
1.5888,-0.03,1.4649,4.83,12.16
1.5925,-0.0287,1.3088,4.83,12.16
1.5944,-0.0218,0.4682,4.83,12.16
1.5964,-0.0211,0.4072,4.83,12.16
1.5999,-0.0197,0.3145,4.83,12.16
1.6009,-0.0191,0.2793,4.83,12.16
1.6028,0.9741,1.7495,6.28,-165.2
1.6058,0.9391,1.5188,6.28,-165.2
1.6102,0.5729,0.3784,6.28,-165.2
1.6112,0.4857,0.2869,6.28,-165.2
1.6142,0.4462,0.2532,6.28,-165.2
1.6178,0.3762,0.202,6.28,-165.2
1.6178,0.3457,0.1823,6.28,-165.2
1.6198,0.293,0.1512,6.28,-165.2
1.6247,-1.497,-2.0052,-22.97,178.49
1.6257,-1.2156,-1.3188,-22.97,178.49
1.6303,-0.7894,-0.649,-22.97,178.49
1.6313,-0.5293,-0.3848,-22.97,178.49
1.6365,-0.4421,-0.3119,-22.97,178.49
1.6365,-0.1931,-0.1316,-22.97,178.49
1.64,-0.1737,-0.1187,-22.97,178.49
1.6419,-0.1434,-0.0987,-22.97,178.49
1.6459,0.2195,-4.2279,-36.73,-179.55
1.6468,0.1219,-0.4134,-36.73,-179.55
1.6498,0.1146,-0.3365,-36.73,-179.55
1.6518,0.102,-0.2382,-36.73,-179.55
1.6581,0.0966,-0.2056,-36.73,-179.55
1.6581,0.0915,-0.1799,-36.73,-179.55
1.661,0.2566,2.5535,-30.21,-178.44
1.663,0.2453,2.2282,-30.21,-178.44
1.6665,0.2242,1.5069,-30.21,-178.44
1.6702,0.2143,1.1949,-30.21,-178.44
1.671,0.1573,0.2988,-30.21,-178.44
1.6727,0.1445,0.2275,-30.21,-178.44
1.6767,0.1386,0.2016,-30.21,-178.44
1.6802,0.1277,0.1623,-30.21,-178.44
1.6842,0.1227,0.1472,-30.21,-178.44
1.6872,0.4073,0.0273,-29.83,-176.48
1.6872,0.3685,0.0242,-29.83,-176.48
1.6902,0.3498,0.0229,-29.83,-176.48
1.6926,0.3145,0.0207,-29.83,-176.48
1.6957,0.2979,0.0197,-29.83,-176.48
1.7003,0.1935,0.0142,-29.83,-176.48
1.7003,1.8841,1.5795,-23.2,-167.04
1.7033,1.5869,1.4167,-23.2,-167.04
1.7053,1.4106,1.3151,-23.2,-167.04
1.7083,0.5517,0.6605,-23.2,-167.04
1.7111,0.4089,0.5074,-23.2,-167.04
1.7131,0.3562,0.4464,-23.2,-167.04
1.716,0.2767,0.3501,-23.2,-167.04
1.7184,0.2465,0.3124,-23.2,-167.04
